2021-09-21 18:32:18  INFO [AsyncResolver-bootstrap-executor-0] com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver [getClusterEndpoints] - Resolving eureka endpoints via configuration
2021-09-21 18:46:50  INFO [main] org.springframework.data.repository.config.RepositoryConfigurationDelegate [registerRepositoriesIn] - Finished Spring Data repository scanning in 242 ms. Found 1 JPA repository interfaces.
2021-09-21 18:46:50  INFO [main] org.springframework.cloud.context.scope.GenericScope [setSerializationId] - BeanFactory id=7967da42-6e23-3b95-a9d5-46edf9a6df4e
2021-09-21 18:46:51  INFO [main] org.springframework.boot.web.embedded.tomcat.TomcatWebServer [initialize] - Tomcat initialized with port(s): 4545 (http)
2021-09-21 18:46:51  INFO [main] org.apache.catalina.core.StandardService [log] - Starting service [Tomcat]
2021-09-21 18:46:51  INFO [main] org.apache.catalina.core.StandardEngine [log] - Starting Servlet engine: [Apache Tomcat/9.0.50]
2021-09-21 18:46:51  INFO [main] org.apache.jasper.servlet.TldScanner [log] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2021-09-21 18:46:51  INFO [main] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/InfyGo] [log] - Initializing Spring embedded WebApplicationContext
2021-09-21 18:46:51  INFO [main] org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext [prepareWebApplicationContext] - Root WebApplicationContext: initialization completed in 3306 ms
2021-09-21 18:46:52  INFO [main] org.hibernate.jpa.internal.util.LogHelper [logPersistenceUnitInformation] - HHH000204: Processing PersistenceUnitInfo [name: default]
2021-09-21 18:46:52  INFO [main] org.hibernate.Version [logVersion] - HHH000412: Hibernate ORM core version 5.4.32.Final
2021-09-21 18:46:52  INFO [main] org.hibernate.annotations.common.Version [<clinit>] - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2021-09-21 18:46:52  INFO [main] com.zaxxer.hikari.HikariDataSource [getConnection] - HikariPool-1 - Starting...
2021-09-21 18:46:53  INFO [main] com.zaxxer.hikari.HikariDataSource [getConnection] - HikariPool-1 - Start completed.
2021-09-21 18:46:53  INFO [main] org.hibernate.dialect.Dialect [<init>] - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2021-09-21 18:46:54  INFO [main] org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator [initiateService] - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-09-21 18:46:54  INFO [main] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean [buildNativeEntityManagerFactory] - Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-09-21 18:46:54  WARN [main] org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration [openEntityManagerInViewInterceptor] - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2021-09-21 18:46:56  INFO [main] org.springframework.cloud.netflix.eureka.config.DiscoveryClientOptionalArgsConfiguration [restTemplateDiscoveryClientOptionalArgs] - Eureka HTTP Client uses RestTemplate.
2021-09-21 18:46:56  WARN [main] org.springframework.cloud.loadbalancer.config.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger [logWarning] - Spring Cloud LoadBalancer is currently working with the default cache. You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2021-09-21 18:46:56  INFO [main] org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver [<init>] - Exposing 1 endpoint(s) beneath base path '/actuator'
2021-09-21 18:46:56  INFO [main] org.springframework.cloud.netflix.eureka.InstanceInfoFactory [create] - Setting initial instance status as: STARTING
2021-09-21 18:46:56  INFO [main] com.netflix.discovery.DiscoveryClient [<init>] - Initializing Eureka in region us-east-1
2021-09-21 18:46:56  INFO [main] com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver [getClusterEndpoints] - Resolving eureka endpoints via configuration
2021-09-21 18:46:56  INFO [main] com.netflix.discovery.DiscoveryClient [fetchRegistry] - Disable delta property : false
2021-09-21 18:46:56  INFO [main] com.netflix.discovery.DiscoveryClient [fetchRegistry] - Single vip registry refresh property : null
2021-09-21 18:46:56  INFO [main] com.netflix.discovery.DiscoveryClient [fetchRegistry] - Force full registry fetch : false
2021-09-21 18:46:56  INFO [main] com.netflix.discovery.DiscoveryClient [fetchRegistry] - Application is null : false
2021-09-21 18:46:56  INFO [main] com.netflix.discovery.DiscoveryClient [fetchRegistry] - Registered Applications size is zero : true
2021-09-21 18:46:56  INFO [main] com.netflix.discovery.DiscoveryClient [fetchRegistry] - Application version is -1: true
2021-09-21 18:46:56  INFO [main] com.netflix.discovery.DiscoveryClient [getAndStoreFullRegistry] - Getting all instance registry info from the eureka server
2021-09-21 18:46:56  INFO [main] com.netflix.discovery.DiscoveryClient [getAndStoreFullRegistry] - The response status is 200
2021-09-21 18:46:56  INFO [main] com.netflix.discovery.DiscoveryClient [initScheduledTasks] - Starting heartbeat executor: renew interval is: 30
2021-09-21 18:46:56  INFO [main] com.netflix.discovery.InstanceInfoReplicator [<init>] - InstanceInfoReplicator onDemand update allowed rate per min is 4
2021-09-21 18:46:56  INFO [main] com.netflix.discovery.DiscoveryClient [<init>] - Discovery Client initialized at timestamp 1632250016755 with initial instances count: 2
2021-09-21 18:46:56  INFO [main] org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry [register] - Registering application FLIGHTMS with eureka with status UP
2021-09-21 18:46:56  INFO [main] com.netflix.discovery.DiscoveryClient [notify] - Saw local status change event StatusChangeEvent [timestamp=1632250016761, current=UP, previous=STARTING]
2021-09-21 18:46:56  INFO [DiscoveryClient-InstanceInfoReplicator-0] com.netflix.discovery.DiscoveryClient [register] - DiscoveryClient_FLIGHTMS/DESKTOP-RSAQV86:FlightMS:4545: registering service...
2021-09-21 18:46:56  INFO [main] org.springframework.boot.web.embedded.tomcat.TomcatWebServer [start] - Tomcat started on port(s): 4545 (http) with context path '/InfyGo'
2021-09-21 18:46:56  INFO [main] org.springframework.cloud.netflix.eureka.serviceregistry.EurekaAutoServiceRegistration [onApplicationEvent] - Updating port to 4545
2021-09-21 18:46:56  INFO [DiscoveryClient-InstanceInfoReplicator-0] com.netflix.discovery.DiscoveryClient [register] - DiscoveryClient_FLIGHTMS/DESKTOP-RSAQV86:FlightMS:4545 - registration status: 204
2021-09-21 18:46:56  INFO [main] com.infy.infygo.flight.InfygoFlightApplication [logStarted] - Started InfygoFlightApplication in 10.21 seconds (JVM running for 11.52)
2021-09-21 18:46:57  INFO [RMI TCP Connection(3)-127.0.0.1] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/InfyGo] [log] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-09-21 18:46:57  INFO [RMI TCP Connection(3)-127.0.0.1] org.springframework.web.servlet.DispatcherServlet [initServletBean] - Initializing Servlet 'dispatcherServlet'
2021-09-21 18:46:57  INFO [RMI TCP Connection(3)-127.0.0.1] org.springframework.web.servlet.DispatcherServlet [initServletBean] - Completed initialization in 2 ms
2021-09-21 18:48:07  INFO [http-nio-4545-exec-1] com.infy.infygo.flight.service.FlightService [getFlights] - Profile request for flights F101
2021-09-21 18:48:07  INFO [http-nio-4545-exec-1] com.infy.infygo.flight.service.FlightService [getFlights] - Profile request for flights F101
2021-09-21 18:48:07  WARN [http-nio-4545-exec-1] org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver [logException] - Resolved [org.springframework.http.converter.HttpMessageNotWritableException: Could not write JSON: class java.util.LinkedHashMap cannot be cast to class java.lang.String (java.util.LinkedHashMap and java.lang.String are in module java.base of loader 'bootstrap'); nested exception is com.fasterxml.jackson.databind.JsonMappingException: class java.util.LinkedHashMap cannot be cast to class java.lang.String (java.util.LinkedHashMap and java.lang.String are in module java.base of loader 'bootstrap') (through reference chain: com.infy.infygo.flight.dto.SearchFlights["bookinglist"]->java.util.ArrayList[0])]
2021-09-21 18:51:56  INFO [AsyncResolver-bootstrap-executor-0] com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver [getClusterEndpoints] - Resolving eureka endpoints via configuration
2021-09-21 18:56:56  INFO [AsyncResolver-bootstrap-executor-0] com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver [getClusterEndpoints] - Resolving eureka endpoints via configuration
2021-09-21 19:01:56  INFO [AsyncResolver-bootstrap-executor-0] com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver [getClusterEndpoints] - Resolving eureka endpoints via configuration
2021-09-21 19:06:44  INFO [RMI TCP Connection(29)-127.0.0.1] org.springframework.boot.admin.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin [shutdown] - Application shutdown requested.
2021-09-21 19:06:44  INFO [RMI TCP Connection(29)-127.0.0.1] org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry [deregister] - Unregistering application FLIGHTMS with eureka with status DOWN
2021-09-21 19:06:44  INFO [RMI TCP Connection(29)-127.0.0.1] com.netflix.discovery.DiscoveryClient [notify] - Saw local status change event StatusChangeEvent [timestamp=1632251204379, current=DOWN, previous=UP]
2021-09-21 19:06:44  INFO [DiscoveryClient-InstanceInfoReplicator-0] com.netflix.discovery.DiscoveryClient [register] - DiscoveryClient_FLIGHTMS/DESKTOP-RSAQV86:FlightMS:4545: registering service...
2021-09-21 19:06:44  INFO [DiscoveryClient-InstanceInfoReplicator-0] com.netflix.discovery.DiscoveryClient [register] - DiscoveryClient_FLIGHTMS/DESKTOP-RSAQV86:FlightMS:4545 - registration status: 204
2021-09-21 19:06:44  INFO [RMI TCP Connection(29)-127.0.0.1] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean [destroy] - Closing JPA EntityManagerFactory for persistence unit 'default'
2021-09-21 19:06:44  INFO [RMI TCP Connection(29)-127.0.0.1] com.zaxxer.hikari.HikariDataSource [close] - HikariPool-1 - Shutdown initiated...
2021-09-21 19:06:44  INFO [RMI TCP Connection(29)-127.0.0.1] com.zaxxer.hikari.HikariDataSource [close] - HikariPool-1 - Shutdown completed.
2021-09-21 19:06:44  INFO [RMI TCP Connection(29)-127.0.0.1] com.netflix.discovery.DiscoveryClient [shutdown] - Shutting down DiscoveryClient ...
2021-09-21 19:06:47  INFO [RMI TCP Connection(29)-127.0.0.1] com.netflix.discovery.DiscoveryClient [unregister] - Unregistering ...
2021-09-21 19:06:47  INFO [RMI TCP Connection(29)-127.0.0.1] com.netflix.discovery.DiscoveryClient [unregister] - DiscoveryClient_FLIGHTMS/DESKTOP-RSAQV86:FlightMS:4545 - deregister  status: 200
2021-09-21 19:06:47  INFO [RMI TCP Connection(29)-127.0.0.1] com.netflix.discovery.DiscoveryClient [shutdown] - Completed shut down of DiscoveryClient
2021-09-21 19:07:23  INFO [main] com.infy.infygo.flight.InfygoFlightApplication [logStarting] - Starting InfygoFlightApplication using Java 16.0.2 on DESKTOP-RSAQV86 with PID 10488 (E:\Infygoo\Infygo_Flight\target\classes started by Karishma in E:\Infygoo\Infygo_Flight)
2021-09-21 19:07:23  INFO [main] com.infy.infygo.flight.InfygoFlightApplication [logStartupProfileInfo] - No active profile set, falling back to default profiles: default
2021-09-21 19:07:23  INFO [main] org.springframework.boot.context.config.ConfigDataLoader [logTo] - Fetching config from server at : http://localhost:1111
2021-09-21 19:07:23  INFO [main] org.springframework.boot.context.config.ConfigDataLoader [logTo] - Located environment: name=FlightMS, profiles=[default], label=null, version=3fbc4b76203993b78e8225e222be57d68e4c9041, state=null
2021-09-21 19:07:24  INFO [main] org.springframework.data.repository.config.RepositoryConfigurationDelegate [registerRepositoriesIn] - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2021-09-21 19:07:25  INFO [main] org.springframework.data.repository.config.RepositoryConfigurationDelegate [registerRepositoriesIn] - Finished Spring Data repository scanning in 452 ms. Found 1 JPA repository interfaces.
2021-09-21 19:07:25  INFO [main] org.springframework.cloud.context.scope.GenericScope [setSerializationId] - BeanFactory id=7967da42-6e23-3b95-a9d5-46edf9a6df4e
2021-09-21 19:07:26  INFO [main] org.springframework.boot.web.embedded.tomcat.TomcatWebServer [initialize] - Tomcat initialized with port(s): 4545 (http)
2021-09-21 19:07:26  INFO [main] org.apache.catalina.core.StandardService [log] - Starting service [Tomcat]
2021-09-21 19:07:26  INFO [main] org.apache.catalina.core.StandardEngine [log] - Starting Servlet engine: [Apache Tomcat/9.0.50]
2021-09-21 19:07:27  INFO [main] org.apache.jasper.servlet.TldScanner [log] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2021-09-21 19:07:27  INFO [main] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/InfyGo] [log] - Initializing Spring embedded WebApplicationContext
2021-09-21 19:07:27  INFO [main] org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext [prepareWebApplicationContext] - Root WebApplicationContext: initialization completed in 4531 ms
2021-09-21 19:07:28  INFO [main] org.hibernate.jpa.internal.util.LogHelper [logPersistenceUnitInformation] - HHH000204: Processing PersistenceUnitInfo [name: default]
2021-09-21 19:07:28  INFO [main] org.hibernate.Version [logVersion] - HHH000412: Hibernate ORM core version 5.4.32.Final
2021-09-21 19:07:28  INFO [main] org.hibernate.annotations.common.Version [<clinit>] - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2021-09-21 19:07:28  INFO [main] com.zaxxer.hikari.HikariDataSource [getConnection] - HikariPool-1 - Starting...
2021-09-21 19:07:29  INFO [main] com.zaxxer.hikari.HikariDataSource [getConnection] - HikariPool-1 - Start completed.
2021-09-21 19:07:29  INFO [main] org.hibernate.dialect.Dialect [<init>] - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2021-09-21 19:07:30  INFO [main] org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator [initiateService] - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-09-21 19:07:30  INFO [main] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean [buildNativeEntityManagerFactory] - Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-09-21 19:07:31  WARN [main] org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration [openEntityManagerInViewInterceptor] - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2021-09-21 19:07:33  INFO [main] org.springframework.cloud.netflix.eureka.config.DiscoveryClientOptionalArgsConfiguration [restTemplateDiscoveryClientOptionalArgs] - Eureka HTTP Client uses RestTemplate.
2021-09-21 19:07:33  WARN [main] org.springframework.cloud.loadbalancer.config.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger [logWarning] - Spring Cloud LoadBalancer is currently working with the default cache. You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2021-09-21 19:07:33  INFO [main] org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver [<init>] - Exposing 1 endpoint(s) beneath base path '/actuator'
2021-09-21 19:07:33  INFO [main] org.springframework.cloud.netflix.eureka.InstanceInfoFactory [create] - Setting initial instance status as: STARTING
2021-09-21 19:07:33  INFO [main] com.netflix.discovery.DiscoveryClient [<init>] - Initializing Eureka in region us-east-1
2021-09-21 19:07:33  INFO [main] com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver [getClusterEndpoints] - Resolving eureka endpoints via configuration
2021-09-21 19:07:33  INFO [main] com.netflix.discovery.DiscoveryClient [fetchRegistry] - Disable delta property : false
2021-09-21 19:07:33  INFO [main] com.netflix.discovery.DiscoveryClient [fetchRegistry] - Single vip registry refresh property : null
2021-09-21 19:07:33  INFO [main] com.netflix.discovery.DiscoveryClient [fetchRegistry] - Force full registry fetch : false
2021-09-21 19:07:33  INFO [main] com.netflix.discovery.DiscoveryClient [fetchRegistry] - Application is null : false
2021-09-21 19:07:33  INFO [main] com.netflix.discovery.DiscoveryClient [fetchRegistry] - Registered Applications size is zero : true
2021-09-21 19:07:33  INFO [main] com.netflix.discovery.DiscoveryClient [fetchRegistry] - Application version is -1: true
2021-09-21 19:07:33  INFO [main] com.netflix.discovery.DiscoveryClient [getAndStoreFullRegistry] - Getting all instance registry info from the eureka server
2021-09-21 19:07:34  INFO [main] com.netflix.discovery.DiscoveryClient [getAndStoreFullRegistry] - The response status is 200
2021-09-21 19:07:34  INFO [main] com.netflix.discovery.DiscoveryClient [initScheduledTasks] - Starting heartbeat executor: renew interval is: 30
2021-09-21 19:07:34  INFO [main] com.netflix.discovery.InstanceInfoReplicator [<init>] - InstanceInfoReplicator onDemand update allowed rate per min is 4
2021-09-21 19:07:34  INFO [main] com.netflix.discovery.DiscoveryClient [<init>] - Discovery Client initialized at timestamp 1632251254086 with initial instances count: 1
2021-09-21 19:07:34  INFO [main] org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry [register] - Registering application FLIGHTMS with eureka with status UP
2021-09-21 19:07:34  INFO [main] com.netflix.discovery.DiscoveryClient [notify] - Saw local status change event StatusChangeEvent [timestamp=1632251254092, current=UP, previous=STARTING]
2021-09-21 19:07:34  INFO [DiscoveryClient-InstanceInfoReplicator-0] com.netflix.discovery.DiscoveryClient [register] - DiscoveryClient_FLIGHTMS/DESKTOP-RSAQV86:FlightMS:4545: registering service...
2021-09-21 19:07:34  INFO [main] org.springframework.boot.web.embedded.tomcat.TomcatWebServer [start] - Tomcat started on port(s): 4545 (http) with context path '/InfyGo'
2021-09-21 19:07:34  INFO [main] org.springframework.cloud.netflix.eureka.serviceregistry.EurekaAutoServiceRegistration [onApplicationEvent] - Updating port to 4545
2021-09-21 19:07:34  INFO [DiscoveryClient-InstanceInfoReplicator-0] com.netflix.discovery.DiscoveryClient [register] - DiscoveryClient_FLIGHTMS/DESKTOP-RSAQV86:FlightMS:4545 - registration status: 204
2021-09-21 19:07:34  INFO [main] com.infy.infygo.flight.InfygoFlightApplication [logStarted] - Started InfygoFlightApplication in 13.426 seconds (JVM running for 14.717)
2021-09-21 19:07:35  INFO [RMI TCP Connection(3)-127.0.0.1] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/InfyGo] [log] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-09-21 19:07:35  INFO [RMI TCP Connection(3)-127.0.0.1] org.springframework.web.servlet.DispatcherServlet [initServletBean] - Initializing Servlet 'dispatcherServlet'
2021-09-21 19:07:35  INFO [RMI TCP Connection(3)-127.0.0.1] org.springframework.web.servlet.DispatcherServlet [initServletBean] - Completed initialization in 2 ms
2021-09-21 19:09:27  INFO [http-nio-4545-exec-2] com.infy.infygo.flight.service.FlightService [getFlights] - Profile request for flights F101
2021-09-21 19:09:27  INFO [http-nio-4545-exec-2] com.infy.infygo.flight.service.FlightService [getFlights] - Profile request for flights F101
2021-09-21 19:09:27  WARN [http-nio-4545-exec-2] org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver [logException] - Resolved [org.springframework.http.converter.HttpMessageNotWritableException: Could not write JSON: class java.util.LinkedHashMap cannot be cast to class java.lang.String (java.util.LinkedHashMap and java.lang.String are in module java.base of loader 'bootstrap'); nested exception is com.fasterxml.jackson.databind.JsonMappingException: class java.util.LinkedHashMap cannot be cast to class java.lang.String (java.util.LinkedHashMap and java.lang.String are in module java.base of loader 'bootstrap') (through reference chain: com.infy.infygo.flight.dto.SearchFlights["bookinglist"]->java.util.ArrayList[0])]
2021-09-21 19:12:30  INFO [RMI TCP Connection(12)-127.0.0.1] org.springframework.boot.admin.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin [shutdown] - Application shutdown requested.
2021-09-21 19:12:30  INFO [RMI TCP Connection(12)-127.0.0.1] org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry [deregister] - Unregistering application FLIGHTMS with eureka with status DOWN
2021-09-21 19:12:30  INFO [RMI TCP Connection(12)-127.0.0.1] com.netflix.discovery.DiscoveryClient [notify] - Saw local status change event StatusChangeEvent [timestamp=1632251550124, current=DOWN, previous=UP]
2021-09-21 19:12:30  INFO [DiscoveryClient-InstanceInfoReplicator-0] com.netflix.discovery.DiscoveryClient [register] - DiscoveryClient_FLIGHTMS/DESKTOP-RSAQV86:FlightMS:4545: registering service...
2021-09-21 19:12:30  INFO [DiscoveryClient-InstanceInfoReplicator-0] com.netflix.discovery.shared.transport.decorator.RedirectingEurekaHttpClient [execute] - Request execution error. endpoint=DefaultEndpoint{ serviceUrl='http://localhost:2222/eureka/} exception=I/O error on POST request for "http://localhost:2222/eureka/apps/FLIGHTMS": Connect to localhost:2222 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect; nested exception is org.apache.http.conn.HttpHostConnectException: Connect to localhost:2222 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect stacktrace=org.springframework.web.client.ResourceAccessException: I/O error on POST request for "http://localhost:2222/eureka/apps/FLIGHTMS": Connect to localhost:2222 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect; nested exception is org.apache.http.conn.HttpHostConnectException: Connect to localhost:2222 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect
	at org.springframework.web.client.RestTemplate.doExecute(RestTemplate.java:785)
	at org.springframework.web.client.RestTemplate.execute(RestTemplate.java:711)
	at org.springframework.web.client.RestTemplate.exchange(RestTemplate.java:602)
	at org.springframework.cloud.netflix.eureka.http.RestTemplateEurekaHttpClient.register(RestTemplateEurekaHttpClient.java:77)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator$1.execute(EurekaHttpClientDecorator.java:59)
	at com.netflix.discovery.shared.transport.decorator.RedirectingEurekaHttpClient.execute(RedirectingEurekaHttpClient.java:91)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator.register(EurekaHttpClientDecorator.java:56)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator$1.execute(EurekaHttpClientDecorator.java:59)
	at com.netflix.discovery.shared.transport.decorator.RetryableEurekaHttpClient.execute(RetryableEurekaHttpClient.java:120)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator.register(EurekaHttpClientDecorator.java:56)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator$1.execute(EurekaHttpClientDecorator.java:59)
	at com.netflix.discovery.shared.transport.decorator.SessionedEurekaHttpClient.execute(SessionedEurekaHttpClient.java:77)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator.register(EurekaHttpClientDecorator.java:56)
	at com.netflix.discovery.DiscoveryClient.register(DiscoveryClient.java:876)
	at com.netflix.discovery.InstanceInfoReplicator.run(InstanceInfoReplicator.java:121)
	at com.netflix.discovery.InstanceInfoReplicator$1.run(InstanceInfoReplicator.java:101)
	at java.base/java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:515)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:264)
	at java.base/java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:304)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1130)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:630)
	at java.base/java.lang.Thread.run(Thread.java:831)
Caused by: org.apache.http.conn.HttpHostConnectException: Connect to localhost:2222 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect
	at org.apache.http.impl.conn.DefaultHttpClientConnectionOperator.connect(DefaultHttpClientConnectionOperator.java:156)
